ダウンロードした時刻：2018/11/10 20:43:21

,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪
2015/5/12,15.2,8,1,24.5,8,1,19.0,8,1
2015/5/13,13.7,8,1,25.5,8,1,20.1,8,1
2015/5/14,18.0,8,1,26.5,8,1,20.6,8,1
2015/5/15,18.3,8,1,28.3,8,1,23.3,8,1
2015/5/16,17.3,8,1,23.9,8,1,20.9,8,1
2015/5/17,14.7,8,1,27.3,8,1,21.2,8,1
2015/5/18,16.2,8,1,27.5,8,1,20.6,8,1
2015/5/19,17.8,8,1,27.1,8,1,21.8,8,1
2015/5/20,13.3,8,1,28.4,8,1,20.9,8,1
2015/5/21,13.1,8,1,23.0,8,1,18.5,8,1
2015/5/22,15.4,8,1,26.9,8,1,21.2,8,1
2015/5/23,18.4,8,1,25.2,8,1,21.6,8,1
2015/5/24,19.2,8,1,29.2,8,1,23.1,8,1
2015/5/25,18.5,8,1,29.0,8,1,23.1,8,1
2015/5/26,20.0,8,1,29.1,8,1,24.5,8,1
2015/5/27,18.2,8,1,31.3,8,1,25.8,8,1
2015/5/28,20.7,8,1,30.5,8,1,25.1,8,1
2015/5/29,21.3,8,1,31.2,8,1,25.3,8,1
2015/5/30,21.7,8,1,31.0,8,1,25.2,8,1
2015/5/31,19.9,8,1,28.7,8,1,23.9,8,1
2015/6/1,18.2,8,1,30.4,8,1,23.9,8,1
2015/6/2,22.0,8,1,28.8,8,1,24.4,8,1
2015/6/3,18.3,8,1,23.9,8,1,21.8,8,1
2015/6/4,16.4,8,1,27.7,8,1,21.7,8,1
2015/6/5,14.4,8,1,18.9,8,1,16.3,8,1
2015/6/6,14.4,8,1,24.8,8,1,18.9,8,1
2015/6/7,15.9,8,1,25.9,8,1,21.2,8,1
2015/6/8,18.8,8,1,24.8,8,1,20.9,8,1
2015/6/9,18.3,8,1,22.4,8,1,20.5,8,1
2015/6/10,17.7,8,1,29.1,8,1,23.7,8,1
2015/6/11,19.2,8,1,24.7,8,1,21.9,8,1
2015/6/12,19.2,8,1,29.6,8,1,24.1,8,1
2015/6/13,20.8,8,1,31.9,8,1,25.7,8,1
2015/6/14,21.9,8,1,26.3,8,1,23.4,8,1
2015/6/15,21.4,8,1,29.5,8,1,24.8,8,1
2015/6/16,21.0,8,1,26.4,8,1,23.7,8,1
2015/6/17,20.3,8,1,30.4,8,1,24.4,8,1
2015/6/18,19.1,8,1,25.1,8,1,21.7,8,1
2015/6/19,17.9,8,1,23.4,8,1,20.6,8,1
2015/6/20,20.9,8,1,29.0,8,1,24.0,8,1
2015/6/21,20.3,8,1,29.1,8,1,23.6,8,1
2015/6/22,20.3,8,1,27.0,8,1,23.8,8,1
2015/6/23,21.9,8,1,29.3,8,1,25.0,8,1
2015/6/24,21.4,8,1,31.5,8,1,25.5,8,1
2015/6/25,22.4,8,1,30.4,8,1,26.0,8,1
2015/6/26,21.2,8,1,24.3,8,1,22.2,8,1
2015/6/27,21.3,8,1,25.3,8,1,23.6,8,1
2015/6/28,19.8,8,1,26.0,8,1,21.9,8,1
2015/6/29,19.4,8,1,28.8,8,1,23.6,8,1
2015/6/30,19.3,8,1,28.8,8,1,22.9,8,1
2015/7/1,19.3,8,1,26.6,8,1,23.3,8,1
2015/7/2,22.4,8,1,29.0,8,1,24.8,8,1
2015/7/3,20.6,8,1,28.9,8,1,24.6,8,1
2015/7/4,20.1,8,1,24.6,8,1,22.6,8,1
2015/7/5,19.7,8,1,24.7,8,1,22.3,8,1
2015/7/6,21.0,8,1,23.5,8,1,22.4,8,1
2015/7/7,21.4,8,1,24.1,8,1,22.9,8,1
2015/7/8,22.3,8,1,28.5,8,1,24.9,8,1
2015/7/9,23.4,8,1,31.3,8,1,27.0,8,1
2015/7/10,23.9,8,1,32.8,8,1,27.3,8,1
2015/7/11,24.7,8,1,32.2,8,1,27.2,8,1
2015/7/12,24.9,8,1,33.0,8,1,28.7,8,1
2015/7/13,27.0,8,1,34.1,8,1,30.4,8,1
2015/7/14,27.6,8,1,33.5,8,1,29.9,8,1
2015/7/15,25.4,8,1,34.5,8,1,29.2,8,1
2015/7/16,23.5,8,1,29.7,8,1,26.7,8,1
2015/7/17,23.1,8,1,26.3,8,1,24.2,8,1
2015/7/18,21.9,8,1,29.7,8,1,25.0,8,1
2015/7/19,24.2,8,1,32.7,8,1,28.0,8,1
2015/7/20,25.3,8,1,33.2,8,1,29.1,8,1
2015/7/21,25.3,8,1,32.5,8,1,28.9,8,1
2015/7/22,23.4,8,1,28.3,8,1,25.8,8,1
2015/7/23,23.8,8,1,27.9,8,1,25.4,8,1
2015/7/24,24.3,8,1,32.1,8,1,28.1,8,1
2015/7/25,25.4,8,1,32.4,8,1,28.7,8,1
2015/7/26,25.9,8,1,33.6,8,1,29.6,8,1
2015/7/27,26.9,8,1,33.5,8,1,29.5,8,1
2015/7/28,26.3,8,1,33.1,8,1,29.2,8,1
2015/7/29,26.0,8,1,33.8,8,1,28.9,8,1
2015/7/30,26.6,8,1,33.7,8,1,29.9,8,1
2015/7/31,26.6,8,1,36.2,8,1,31.5,8,1
2015/8/1,27.5,8,1,37.5,8,1,31.9,8,1
2015/8/2,28.1,8,1,36.4,8,1,31.4,8,1
2015/8/3,27.9,8,1,36.2,8,1,31.2,8,1
2015/8/4,27.8,8,1,36.3,8,1,31.1,8,1
2015/8/5,27.6,8,1,36.7,8,1,31.6,8,1
2015/8/6,27.9,8,1,35.1,8,1,30.2,8,1
2015/8/7,28.0,8,1,36.4,8,1,31.7,8,1
2015/8/8,25.1,8,1,38.0,8,1,30.3,8,1
2015/8/9,26.3,8,1,36.5,8,1,30.5,8,1
2015/8/10,27.0,8,1,36.3,8,1,31.0,8,1
2015/8/11,26.1,8,1,34.7,8,1,30.4,8,1
2015/8/12,24.8,8,1,33.1,8,1,29.3,8,1
2015/8/13,23.3,8,1,32.3,8,1,27.1,8,1
2015/8/14,26.6,8,1,32.3,8,1,28.7,8,1
2015/8/15,24.7,8,1,34.3,8,1,29.2,8,1
2015/8/16,23.7,8,1,32.2,8,1,27.4,8,1
2015/8/17,23.7,8,1,31.6,8,1,26.2,8,1
2015/8/18,22.9,8,1,33.1,8,1,27.6,8,1
2015/8/19,23.1,8,1,28.1,8,1,26.1,8,1
2015/8/20,24.2,8,1,29.2,8,1,26.3,8,1
2015/8/21,22.5,8,1,32.1,8,1,27.4,8,1
2015/8/22,25.9,8,1,31.7,8,1,28.5,8,1
2015/8/23,24.1,8,1,33.1,8,1,27.7,8,1
2015/8/24,23.2,8,1,32.6,8,1,27.8,8,1
2015/8/25,24.1,8,1,30.1,8,1,26.4,8,1
2015/8/26,23.5,8,1,31.5,8,1,27.3,8,1
2015/8/27,23.8,8,1,32.2,8,1,27.6,8,1
2015/8/28,23.5,8,1,33.5,8,1,28.2,8,1
2015/8/29,23.6,8,1,30.9,8,1,26.7,8,1
2015/8/30,23.3,8,1,27.4,8,1,25.3,8,1
2015/8/31,23.5,8,1,26.6,8,1,24.5,8,1
2015/9/1,23.0,8,1,31.7,8,1,25.8,8,1
2015/9/2,23.6,8,1,30.8,8,1,26.4,8,1
2015/9/3,22.2,8,1,25.6,8,1,23.7,8,1
2015/9/4,23.3,8,1,29.9,8,1,25.7,8,1
2015/9/5,21.4,8,1,29.9,8,1,25.6,8,1
2015/9/6,21.3,8,1,24.8,8,1,23.0,8,1
2015/9/7,21.6,8,1,26.0,8,1,23.3,8,1
2015/9/8,21.0,8,1,23.6,8,1,22.3,8,1
2015/9/9,20.2,8,1,25.7,8,1,22.3,8,1
2015/9/10,19.9,8,1,25.7,8,1,22.3,8,1
2015/9/11,18.0,8,1,26.6,8,1,22.7,8,1
2015/9/12,18.2,8,1,29.0,8,1,23.8,8,1
2015/9/13,20.6,8,1,27.8,8,1,24.0,8,1
2015/9/14,18.3,8,1,27.8,8,1,22.5,8,1
2015/9/15,18.3,8,1,29.3,8,1,23.5,8,1
2015/9/16,21.1,8,1,24.5,8,1,22.3,8,1
2015/9/17,19.1,8,1,23.9,8,1,20.6,8,1
2015/9/18,18.7,8,1,27.0,8,1,22.4,8,1
2015/9/19,19.1,8,1,28.0,8,1,22.5,8,1
2015/9/20,18.1,8,1,28.1,8,1,22.5,8,1
2015/9/21,19.1,8,1,28.4,8,1,22.9,8,1
2015/9/22,19.0,8,1,29.6,8,1,23.9,8,1
2015/9/23,20.7,8,1,30.7,8,1,24.7,8,1
2015/9/24,20.3,8,1,23.5,8,1,21.8,8,1
2015/9/25,19.3,8,1,25.3,8,1,22.1,8,1
2015/9/26,21.0,8,1,28.5,8,1,24.2,8,1
2015/9/27,20.1,8,1,28.6,8,1,23.1,8,1
2015/9/28,18.3,8,1,29.4,8,1,23.3,8,1
2015/9/29,18.7,8,1,28.2,8,1,22.5,8,1
2015/9/30,17.0,8,1,25.5,8,1,20.4,8,1
2015/10/1,18.0,8,1,27.9,8,1,21.0,8,1
2015/10/2,17.9,8,1,27.7,8,1,22.7,8,1
2015/10/3,15.5,8,1,25.0,8,1,20.4,8,1
2015/10/4,15.9,8,1,26.5,8,1,20.4,8,1
2015/10/5,15.4,8,1,21.9,8,1,18.2,8,1
2015/10/6,15.4,8,1,25.4,8,1,19.0,8,1
2015/10/7,14.2,8,1,25.7,8,1,19.4,8,1
2015/10/8,14.7,8,1,24.4,8,1,19.3,8,1
2015/10/9,16.4,8,1,23.9,8,1,20.2,8,1
2015/10/10,15.4,8,1,22.7,8,1,19.2,8,1
2015/10/11,16.3,8,1,23.2,8,1,19.5,8,1
2015/10/12,14.7,8,1,21.7,8,1,18.7,8,1
2015/10/13,16.3,8,1,22.9,8,1,19.3,8,1
2015/10/14,13.5,8,1,23.4,8,1,18.3,8,1
2015/10/15,13.3,8,1,23.9,8,1,18.1,8,1
2015/10/16,13.7,8,1,26.5,8,1,19.1,8,1
2015/10/17,15.2,8,1,25.6,8,1,19.7,8,1
2015/10/18,15.6,8,1,26.2,8,1,20.3,8,1
2015/10/19,14.5,8,1,26.2,8,1,20.2,8,1
2015/10/20,16.4,8,1,26.1,8,1,20.5,8,1
2015/10/21,16.8,8,1,26.4,8,1,20.9,8,1
2015/10/22,15.8,8,1,23.2,8,1,19.1,8,1
2015/10/23,14.0,8,1,24.5,8,1,19.2,8,1
2015/10/24,15.0,8,1,24.5,8,1,19.8,8,1
2015/10/25,13.0,8,1,20.6,8,1,16.6,8,1
2015/10/26,10.0,8,1,21.1,8,1,15.4,8,1
2015/10/27,12.6,8,1,25.3,8,1,19.3,8,1
2015/10/28,14.1,8,1,23.1,8,1,18.5,8,1
2015/10/29,11.9,8,1,20.4,8,1,16.5,8,1
2015/10/30,12.7,8,1,21.0,8,1,16.3,8,1
2015/10/31,11.1,8,1,18.4,8,1,14.3,8,1
2015/11/1,8.7,8,1,17.1,8,1,13.5,8,1
2015/11/2,12.4,8,1,15.7,8,1,13.6,8,1
2015/11/3,10.8,8,1,19.7,8,1,14.7,8,1
2015/11/4,10.3,8,1,23.0,8,1,16.3,8,1
2015/11/5,14.4,8,1,25.2,8,1,18.8,8,1
2015/11/6,15.1,8,1,24.9,8,1,19.4,8,1
2015/11/7,17.7,8,1,22.1,8,1,19.4,8,1
2015/11/8,16.6,8,1,18.7,8,1,17.0,8,1
2015/11/9,17.0,8,1,20.7,8,1,19.0,8,1
2015/11/10,14.4,8,1,21.5,8,1,17.8,8,1
2015/11/11,11.6,8,1,19.3,8,1,14.8,8,1
2015/11/12,11.0,8,1,19.9,8,1,14.8,8,1
2015/11/13,12.9,8,1,18.5,8,1,15.4,8,1
2015/11/14,16.1,8,1,19.7,8,1,17.3,8,1
2015/11/15,15.7,8,1,22.1,8,1,17.7,8,1
2015/11/16,12.0,8,1,22.0,8,1,16.9,8,1
2015/11/17,16.1,8,1,20.4,8,1,17.7,8,1
2015/11/18,15.9,8,1,18.1,8,1,16.9,8,1
2015/11/19,13.7,8,1,16.4,8,1,15.1,8,1
2015/11/20,12.8,8,1,20.0,8,1,15.6,8,1
2015/11/21,12.9,8,1,19.3,8,1,15.4,8,1
2015/11/22,11.9,8,1,18.8,8,1,15.2,8,1
2015/11/23,14.1,8,1,18.6,8,1,16.0,8,1
2015/11/24,11.8,8,1,19.3,8,1,14.9,8,1
2015/11/25,9.1,8,1,12.4,8,1,10.7,8,1
2015/11/26,9.2,8,1,12.6,8,1,10.9,8,1
2015/11/27,6.4,8,1,12.5,8,1,9.3,8,1
2015/11/28,7.3,8,1,14.2,8,1,10.7,8,1
2015/11/29,6.1,8,1,13.1,8,1,10.1,8,1
2015/11/30,7.0,8,1,16.6,8,1,11.4,8,1
2015/12/1,7.4,8,1,15.0,8,1,10.5,8,1
2015/12/2,5.9,8,1,18.4,8,1,12.1,8,1
2015/12/3,7.3,8,1,15.1,8,1,12.2,8,1
2015/12/4,7.0,8,1,11.6,8,1,9.4,8,1
2015/12/5,8.8,8,1,13.2,8,1,11.0,8,1
2015/12/6,8.2,8,1,12.6,8,1,10.6,8,1
2015/12/7,7.4,8,1,15.4,8,1,10.6,8,1
2015/12/8,5.8,8,1,15.7,8,1,9.9,8,1
2015/12/9,5.6,8,1,14.7,8,1,10.1,8,1
2015/12/10,10.3,8,1,17.1,8,1,13.5,8,1
2015/12/11,12.5,8,1,22.5,8,1,15.8,8,1
2015/12/12,10.3,8,1,14.6,8,1,11.9,8,1
2015/12/13,8.5,8,1,15.8,8,1,11.7,8,1
2015/12/14,9.3,8,1,16.4,8,1,12.4,8,1
2015/12/15,10.3,8,1,18.3,8,1,13.9,8,1
2015/12/16,9.3,8,1,15.9,8,1,13.1,8,1
2015/12/17,5.6,8,1,10.7,8,1,8.1,8,1
2015/12/18,5.0,8,1,9.6,8,1,7.3,8,1
2015/12/19,4.8,8,1,11.7,8,1,7.9,8,1
2015/12/20,2.2,8,1,11.7,8,1,7.5,8,1
2015/12/21,7.0,8,1,11.7,8,1,8.9,8,1
2015/12/22,7.4,8,1,15.2,8,1,10.5,8,1
2015/12/23,6.4,8,1,10.7,8,1,8.9,8,1
2015/12/24,10.2,8,1,15.9,8,1,12.5,8,1
2015/12/25,7.3,8,1,13.3,8,1,10.5,8,1
2015/12/26,4.9,8,1,12.1,8,1,9.3,8,1
2015/12/27,4.3,8,1,10.8,8,1,8.0,8,1
2015/12/28,3.0,8,1,9.8,8,1,6.4,8,1
2015/12/29,2.6,8,1,10.1,8,1,6.2,8,1
2015/12/30,1.7,8,1,11.3,8,1,6.4,8,1
2015/12/31,3.2,8,1,11.4,8,1,7.0,8,1
2016/1/1,4.4,8,1,11.4,8,1,7.6,8,1
2016/1/2,2.9,8,1,13.0,8,1,8.1,8,1
2016/1/3,6.8,8,1,16.3,8,1,10.9,8,1
2016/1/4,6.3,8,1,15.3,8,1,11.2,8,1
2016/1/5,6.6,8,1,12.0,8,1,10.0,8,1
2016/1/6,7.4,8,1,13.6,8,1,9.9,8,1
2016/1/7,6.9,8,1,12.0,8,1,8.9,8,1
2016/1/8,5.1,8,1,10.6,8,1,8.3,8,1
2016/1/9,3.2,8,1,10.7,8,1,7.4,8,1
2016/1/10,4.2,8,1,10.9,8,1,8.1,8,1
2016/1/11,3.6,8,1,11.6,8,1,7.9,8,1
2016/1/12,3.5,8,1,10.3,8,1,7.2,8,1
2016/1/13,2.5,8,1,9.5,8,1,5.2,8,1
2016/1/14,2.3,8,1,10.0,8,1,6.3,8,1
2016/1/15,2.6,8,1,9.9,8,1,6.2,8,1
2016/1/16,2.2,8,1,10.5,8,1,5.9,8,1
2016/1/17,1.6,8,1,9.8,8,1,6.2,8,1
2016/1/18,5.1,8,1,11.3,8,1,8.5,8,1
2016/1/19,0.8,8,1,5.5,8,1,3.0,8,1
2016/1/20,0.8,8,1,7.1,8,1,3.9,8,1
2016/1/21,1.6,8,1,8.1,8,1,4.9,8,1
2016/1/22,2.5,8,1,9.7,8,1,5.0,8,1
2016/1/23,1.9,8,1,6.8,8,1,4.3,8,1
2016/1/24,-2.4,8,1,3.2,8,1,0.1,8,1
2016/1/25,-3.5,8,1,6.3,8,1,1.9,8,1
2016/1/26,0.7,8,1,8.4,8,1,4.9,8,1
2016/1/27,5.9,8,1,11.0,8,1,8.1,8,1
2016/1/28,2.5,8,1,12.2,8,1,8.0,8,1
2016/1/29,6.7,8,1,8.8,8,1,7.6,8,1
2016/1/30,6.5,8,1,10.5,8,1,8.0,8,1
2016/1/31,4.9,8,1,11.6,8,1,8.3,8,1
2016/2/1,5.3,8,1,9.5,8,1,7.2,8,1
2016/2/2,3.7,8,1,10.1,8,1,6.1,8,1
2016/2/3,1.6,8,1,9.5,8,1,4.8,8,1
2016/2/4,0.4,8,1,10.2,8,1,5.7,8,1
2016/2/5,3.0,8,1,10.9,8,1,6.8,8,1
2016/2/6,3.1,8,1,10.0,8,1,6.2,8,1
2016/2/7,2.0,8,1,8.5,8,1,4.6,8,1
2016/2/8,-0.5,8,1,11.2,8,1,5.4,8,1
2016/2/9,4.6,8,1,11.5,8,1,8.1,8,1
2016/2/10,3.9,8,1,9.5,8,1,6.1,8,1
2016/2/11,1.3,8,1,13.1,8,1,7.0,8,1
2016/2/12,5.5,8,1,16.9,8,1,10.7,8,1
2016/2/13,10.8,8,1,18.1,8,1,13.4,8,1
2016/2/14,10.7,8,1,20.3,8,1,15.5,8,1
2016/2/15,3.8,8,1,10.8,8,1,7.1,8,1
2016/2/16,2.5,8,1,8.3,8,1,5.1,8,1
2016/2/17,2.7,8,1,9.6,8,1,5.7,8,1
2016/2/18,0.9,8,1,11.5,8,1,6.1,8,1
2016/2/19,3.8,8,1,14.5,8,1,9.7,8,1
2016/2/20,8.2,8,1,10.0,8,1,8.9,8,1
2016/2/21,4.9,8,1,11.8,8,1,8.0,8,1
2016/2/22,3.1,8,1,8.8,8,1,6.5,8,1
2016/2/23,6.2,8,1,9.8,8,1,8.2,8,1
2016/2/24,2.9,8,1,9.0,8,1,5.6,8,1
2016/2/25,1.8,8,1,9.0,8,1,4.8,8,1
2016/2/26,1.6,8,1,9.6,8,1,5.3,8,1
2016/2/27,2.2,8,1,13.9,8,1,8.0,8,1
2016/2/28,5.6,8,1,15.8,8,1,10.5,8,1
2016/2/29,1.5,8,1,12.0,8,1,8.2,8,1
2016/3/1,0.8,8,1,7.3,8,1,3.3,8,1
2016/3/2,1.0,8,1,11.1,8,1,6.6,8,1
2016/3/3,2.6,8,1,14.4,8,1,8.9,8,1
2016/3/4,5.7,8,1,18.2,8,1,12.1,8,1
2016/3/5,11.2,8,1,20.3,8,1,15.6,8,1
2016/3/6,10.5,8,1,20.8,8,1,16.6,8,1
2016/3/7,14.7,8,1,20.8,8,1,17.2,8,1
2016/3/8,11.8,8,1,20.2,8,1,15.0,8,1
2016/3/9,6.9,8,1,12.8,8,1,9.0,8,1
2016/3/10,5.6,8,1,10.4,8,1,7.4,8,1
2016/3/11,4.3,8,1,12.2,8,1,7.1,8,1
2016/3/12,2.8,8,1,12.3,8,1,7.0,8,1
2016/3/13,4.1,8,1,14.3,8,1,8.6,8,1
2016/3/14,5.1,8,1,8.4,8,1,6.6,8,1
2016/3/15,5.5,8,1,13.7,8,1,8.6,8,1
2016/3/16,3.2,8,1,14.9,8,1,8.7,8,1
2016/3/17,6.2,8,1,20.1,8,1,13.1,8,1
2016/3/18,9.2,8,1,19.7,8,1,14.5,8,1
2016/3/19,10.8,8,1,16.9,8,1,14.2,8,1
2016/3/20,9.1,8,1,16.2,8,1,11.3,8,1
2016/3/21,6.4,8,1,14.7,8,1,9.8,8,1
2016/3/22,4.4,8,1,16.8,8,1,10.7,8,1
2016/3/23,7.8,8,1,19.6,8,1,12.5,8,1
2016/3/24,6.2,8,1,13.4,8,1,9.0,8,1
2016/3/25,4.6,8,1,12.3,8,1,7.6,8,1
2016/3/26,3.5,8,1,14.1,8,1,8.3,8,1
2016/3/27,4.6,8,1,15.6,8,1,10.0,8,1
2016/3/28,6.9,8,1,15.1,8,1,10.6,8,1
2016/3/29,6.0,8,1,16.6,8,1,12.1,8,1
2016/3/30,10.0,8,1,18.9,8,1,15.1,8,1
2016/3/31,11.3,8,1,22.0,8,1,16.5,8,1
2016/4/1,13.0,8,1,16.4,8,1,14.5,8,1
2016/4/2,13.2,8,1,21.5,8,1,16.9,8,1
2016/4/3,14.3,8,1,22.5,8,1,17.8,8,1
2016/4/4,12.7,8,1,21.6,8,1,16.0,8,1
2016/4/5,12.3,8,1,18.2,8,1,14.5,8,1
2016/4/6,10.7,8,1,22.3,8,1,16.5,8,1
2016/4/7,13.0,8,1,22.5,8,1,17.2,8,1
2016/4/8,13.4,8,1,18.9,8,1,16.0,8,1
2016/4/9,11.6,8,1,22.7,8,1,17.0,8,1
2016/4/10,13.5,8,1,21.0,8,1,17.4,8,1
2016/4/11,7.1,8,1,16.4,8,1,11.4,8,1
2016/4/12,5.5,8,1,18.0,8,1,12.1,8,1
2016/4/13,13.9,8,1,20.9,8,1,16.3,8,1
2016/4/14,14.7,8,1,23.3,8,1,18.4,8,1
2016/4/15,11.3,8,1,20.7,8,1,15.6,8,1
2016/4/16,8.8,8,1,23.6,8,1,16.3,8,1
2016/4/17,16.1,8,1,25.9,8,1,20.3,8,1
2016/4/18,12.8,8,1,18.9,8,1,15.8,8,1
2016/4/19,10.5,8,1,20.3,8,1,14.9,8,1
2016/4/20,9.5,8,1,22.0,8,1,15.8,8,1
2016/4/21,14.4,8,1,16.7,8,1,15.6,8,1
2016/4/22,15.8,8,1,23.8,8,1,19.4,8,1
2016/4/23,14.4,8,1,24.5,8,1,18.9,8,1
2016/4/24,15.1,8,1,23.6,8,1,18.0,8,1
2016/4/25,13.6,8,1,25.3,8,1,19.0,8,1
2016/4/26,15.8,8,1,27.5,8,1,20.6,8,1
2016/4/27,16.8,8,1,20.4,8,1,18.5,8,1
2016/4/28,13.5,8,1,19.4,8,1,16.7,8,1
2016/4/29,10.6,8,1,17.6,8,1,13.4,8,1
2016/4/30,8.4,8,1,22.0,8,1,15.8,8,1
2016/5/1,13.4,8,1,25.0,8,1,19.6,8,1
2016/5/2,14.7,8,1,29.2,8,1,21.2,8,1
2016/5/3,16.6,8,1,24.9,8,1,21.3,8,1
2016/5/4,16.1,8,1,25.1,8,1,20.5,8,1
2016/5/5,18.2,8,1,25.2,8,1,21.1,8,1
2016/5/6,16.2,8,1,21.5,8,1,17.5,8,1
2016/5/7,16.0,8,1,22.8,8,1,18.9,8,1
2016/5/8,13.9,8,1,25.8,8,1,20.1,8,1
2016/5/9,14.7,8,1,19.4,8,1,16.7,8,1
2016/5/10,15.6,8,1,21.2,8,1,18.5,8,1
2016/5/11,15.5,8,1,24.3,8,1,19.2,8,1
2016/5/12,12.9,8,1,26.2,8,1,19.5,8,1
2016/5/13,16.6,8,1,26.1,8,1,21.2,8,1
2016/5/14,16.9,8,1,28.1,8,1,22.2,8,1
2016/5/15,17.9,8,1,27.3,8,1,22.4,8,1
2016/5/16,13.7,8,1,27.9,8,1,21.9,8,1
2016/5/17,11.7,8,1,24.3,8,1,17.8,8,1
2016/5/18,12.9,8,1,27.6,8,1,19.8,8,1
2016/5/19,16.9,8,1,28.3,8,1,22.1,8,1
2016/5/20,19.1,8,1,28.9,8,1,22.3,8,1
2016/5/21,17.9,8,1,28.9,8,1,22.9,8,1
2016/5/22,17.0,8,1,27.8,8,1,22.2,8,1
2016/5/23,19.3,8,1,30.7,8,1,25.0,8,1
2016/5/24,19.8,8,1,29.2,8,1,24.3,8,1
2016/5/25,21.1,8,1,26.1,8,1,23.9,8,1
2016/5/26,21.9,8,1,29.1,8,1,24.4,8,1
2016/5/27,19.7,8,1,28.4,8,1,23.5,8,1
2016/5/28,19.0,8,1,22.9,8,1,20.8,8,1
2016/5/29,17.7,8,1,27.5,8,1,21.4,8,1
2016/5/30,17.8,8,1,25.4,8,1,21.3,8,1
2016/5/31,20.2,8,1,29.2,8,1,24.1,8,1
2016/6/1,17.1,8,1,25.1,8,1,21.1,8,1
2016/6/2,16.4,8,1,24.9,8,1,19.7,8,1
2016/6/3,14.4,8,1,26.6,8,1,20.8,8,1
2016/6/4,18.6,8,1,25.6,8,1,21.8,8,1
2016/6/5,15.5,8,1,23.5,8,1,19.5,8,1
2016/6/6,17.8,8,1,28.2,8,1,22.6,8,1
2016/6/7,18.6,8,1,23.0,8,1,20.4,8,1
2016/6/8,18.3,8,1,29.1,8,1,23.1,8,1
2016/6/9,21.0,8,1,28.2,8,1,23.6,8,1
2016/6/10,20.5,8,1,31.5,8,1,25.6,8,1
2016/6/11,21.6,8,1,30.3,8,1,25.4,8,1
2016/6/12,21.0,8,1,28.0,8,1,24.1,8,1
2016/6/13,20.7,8,1,26.4,8,1,22.7,8,1
2016/6/14,21.0,8,1,29.1,8,1,24.8,8,1
2016/6/15,21.9,8,1,30.2,8,1,25.5,8,1
2016/6/16,20.7,8,1,24.7,8,1,22.5,8,1
2016/6/17,20.7,8,1,27.2,8,1,24.3,8,1
2016/6/18,20.2,8,1,32.3,8,1,26.2,8,1
2016/6/19,20.2,8,1,25.3,8,1,22.5,8,1
2016/6/20,21.8,8,1,28.5,8,1,25.3,8,1
2016/6/21,20.7,8,1,29.3,8,1,25.3,8,1
2016/6/22,21.8,8,1,27.6,8,1,24.8,8,1
2016/6/23,21.6,8,1,29.6,8,1,25.0,8,1
2016/6/24,19.9,8,1,27.8,8,1,22.6,8,1
2016/6/25,20.5,8,1,28.1,8,1,23.8,8,1
2016/6/26,20.9,8,1,27.4,8,1,23.8,8,1
2016/6/27,18.3,8,1,30.0,8,1,23.5,8,1
2016/6/28,18.6,8,1,24.9,8,1,21.0,8,1
2016/6/29,20.0,8,1,26.2,8,1,23.0,8,1
2016/6/30,23.2,8,1,28.1,8,1,25.4,8,1
2016/7/1,23.7,8,1,32.2,8,1,27.3,8,1
2016/7/2,25.1,8,1,34.5,8,1,29.3,8,1
2016/7/3,26.8,8,1,33.8,8,1,29.6,8,1
2016/7/4,26.6,8,1,34.6,8,1,29.9,8,1
2016/7/5,26.0,8,1,36.3,8,1,29.9,8,1
2016/7/6,25.7,8,1,33.3,8,1,29.0,8,1
2016/7/7,26.2,8,1,34.7,8,1,29.6,8,1
2016/7/8,23.2,8,1,30.3,8,1,27.0,8,1
2016/7/9,21.8,8,1,27.1,8,1,24.3,8,1
2016/7/10,24.6,8,1,32.5,8,1,28.1,8,1
2016/7/11,25.9,8,1,33.7,8,1,28.8,8,1
2016/7/12,26.0,8,1,31.4,8,1,28.3,8,1
2016/7/13,26.0,8,1,30.0,8,1,28.0,8,1
2016/7/14,25.0,8,1,32.7,8,1,27.5,8,1
2016/7/15,23.7,8,1,28.0,8,1,25.5,8,1
2016/7/16,23.1,8,1,31.5,8,1,26.9,8,1
2016/7/17,25.2,8,1,31.1,8,1,28.2,8,1
2016/7/18,24.7,8,1,32.6,8,1,28.3,8,1
2016/7/19,24.4,8,1,33.7,8,1,28.4,8,1
2016/7/20,23.3,8,1,34.3,8,1,27.9,8,1
2016/7/21,23.4,8,1,32.7,8,1,27.6,8,1
2016/7/22,23.4,8,1,34.4,8,1,27.9,8,1
2016/7/23,23.8,8,1,32.8,8,1,27.4,8,1
2016/7/24,23.7,8,1,31.4,8,1,26.9,8,1
2016/7/25,25.4,8,1,30.6,8,1,27.1,8,1
2016/7/26,24.2,8,1,29.1,8,1,26.2,8,1
2016/7/27,24.1,8,1,32.7,8,1,27.8,8,1
2016/7/28,25.4,8,1,33.4,8,1,28.8,8,1
2016/7/29,25.0,8,1,33.5,8,1,28.7,8,1
2016/7/30,26.5,8,1,35.8,8,1,29.5,8,1
2016/7/31,26.5,8,1,35.3,8,1,29.7,8,1
2016/8/1,26.3,8,1,34.9,8,1,30.2,8,1
2016/8/2,26.8,8,1,34.5,8,1,29.7,8,1
